id,member_id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,bad_loan
506881,653616,25000, 36 months,10.99,818.38,4,MORTGAGE,132000,not verified,MI,18.51,0,4,0,64514,30.8,41,1
508365,655920,10000, 36 months,12.73,335.67,8,MORTGAGE,39996,VERIFIED - income,WA,9.57,1,1,0,2400,14.4,8,0
508429,656005,10000, 36 months,10.99,327.36,1,RENT,42000,verified,NY,13,0,1,0,13536,48.5,4,0
508412,655985,12000, 36 months,10.25,388.62,3,RENT,69805,not verified,VA,17.21,0,0,0,10790,67,39,0
508406,655976,3500, 36 months,11.36,115.19,0,RENT,46344,not verified,CA,11.39,0,1,0,1448,10,15,0
508383,655944,20000, 36 months,13.48,678.49,5,RENT,67000,not verified,NY,23.84,0,0,0,24377,70.7,35,0
508195,655646,10000, 36 months,15.33,348.29,4,RENT,40000,not verified,CA,24.54,0,1,0,19060,60.7,17,0
508337,655858,21000, 36 months,10.25,680.08,4,MORTGAGE,105000,VERIFIED - income,CA,11.29,0,0,1,5577,19.6,21,0
508319,655833,12000, 36 months,13.11,404.94,5,RENT,33504,not verified,FL,20.02,0,0,0,18815,87.1,13,0
508314,655825,3000, 36 months,10.62,97.68,0,RENT,45000,not verified,NY,2.48,0,0,0,0,0,9,0
508289,655775,6500, 36 months,7.51,202.22,6,MORTGAGE,92052,not verified,NM,16.57,0,1,0,0,8.49,52,0
508282,655760,24000, 36 months,10.99,785.65,2,MORTGAGE,65000,VERIFIED - income,PA,11.1,0,0,0,13572,65.6,28,0
508280,655753,7000, 36 months,7.51,217.77,3,RENT,28800,verified,GA,15.58,0,0,0,5375,41.3,11,0
507891,655137,2000, 36 months,11.36,65.83,4,RENT,132444,VERIFIED - income,WA,8.89,2,2,0,1797,14.3,23,0
508247,655711,9800, 36 months,12.73,328.95,4,MORTGAGE,93000,VERIFIED - income,WA,1.78,1,1,0,65133,43.3,37,0
508234,655695,7000, 36 months,14.22,239.99,0,RENT,36120,VERIFIED - income,AZ,7.04,0,2,0,3047,35.4,9,0
508230,655691,4000, 36 months,13.48,135.7,2,RENT,28800,not verified,NM,8.46,0,0,0,1794,59.8,6,0
505417,651242,24250, 36 months,15.7,849.02,9,RENT,83004,not verified,FL,11.84,0,1,0,6873,85.9,14,0
506209,652600,9500, 36 months,10.62,309.32,9,RENT,38604,not verified,SC,16.75,0,0,0,9235,67.4,7,0
508130,655557,5000, 36 months,10.25,161.93,7,RENT,112000,not verified,IL,18.33,0,2,0,43947,64.2,49,0
508137,655567,5000, 36 months,12.73,167.84,10,RENT,51000,not verified,CT,1.53,1,0,1,1066,39.5,12,1
508005,655371,15000, 36 months,12.73,503.5,1,MORTGAGE,85000,VERIFIED - income,WI,13.02,0,2,0,37765,80,20,0
507855,655083,14000, 36 months,7.88,437.93,4,MORTGAGE,81996,not verified,TX,4.32,0,0,0,13273,50.3,16,0
507682,654821,15000, 36 months,15.33,522.43,4,RENT,84000,VERIFIED - income,NY,6.67,0,2,0,2397,14.5,27,0
508044,655413,4000, 36 months,14.96,138.59,10,RENT,31200,not verified,TX,13.42,0,1,0,11147,91.4,25,0
508022,655390,17000, 36 months,7.88,531.77,5,MORTGAGE,138000,VERIFIED - income,MD,5.97,0,1,0,4307,26.4,34,0
507952,655237,6000, 36 months,7.51,186.66,1,RENT,36000,verified,NV,20.97,0,0,0,1243,28.2,9,0
507947,655227,3000, 36 months,13.48,101.78,0,RENT,25000,verified,NY,22.94,0,0,0,5545,95.6,11,0
507939,655216,15000, 36 months,16.45,530.67,10,RENT,38000,VERIFIED - income,CA,7.71,0,1,0,8608,72.9,32,0
505561,651496,5500, 36 months,13.11,185.6,4,RENT,15192,not verified,OH,11.77,0,2,0,2593,86.4,14,0
507890,655139,5600, 36 months,6.76,172.31,10,MORTGAGE,35375,not verified,VA,4.07,0,0,0,4173,12.5,27,0
507532,654596,16000, 36 months,13.11,539.92,10,RENT,108996,VERIFIED - income,NY,12.63,0,0,0,12224,42.6,16,0
506920,653673,8800, 36 months,7.51,273.77,5,MORTGAGE,57996,not verified,PA,20.73,0,4,0,306,18,39,0
507865,655103,10000, 36 months,13.11,337.45,2,MORTGAGE,83400,VERIFIED - income,NH,20.99,0,2,0,70305,77.3,45,0
507863,655099,14500, 36 months,13.85,494.51,10,MORTGAGE,153000,not verified,OR,9.11,0,0,0,41232,77.1,49,0
507836,655055,16200, 36 months,10.25,524.64,2,RENT,42000,not verified,NY,17.43,0,2,0,10768,60.8,30,0
505136,650770,20000, 36 months,9.88,644.21,0,RENT,55000,not verified,NY,3.34,0,2,0,4134,8.2,36,0
507762,654963,2000, 36 months,14.22,68.57,3,RENT,19176,not verified,OK,2.19,0,0,0,1230,55.9,4,0
507741,654951,2100, 36 months,10.62,68.38,2,RENT,31632,not verified,OK,1.33,1,2,0,124,1.8,25,0
507735,654945,5000, 36 months,15.33,174.15,3,RENT,94000,not verified,CA,3.83,0,0,0,4820,96.4,14,0
506585,653152,3200, 36 months,6.39,97.93,10,MORTGAGE,72000,not verified,OH,19.33,0,1,0,14111,17.7,37,0
504068,648906,15000, 36 months,10.62,488.4,10,MORTGAGE,75996,not verified,SC,19.67,0,0,0,2109,38.3,29,0
507712,654913,17000, 36 months,10.25,550.55,10,MORTGAGE,105000,not verified,MN,6.53,0,1,0,0,0,32,0
507697,654858,7600, 36 months,14.59,261.94,10,RENT,51000,not verified,OR,17.29,0,0,0,10554,86.4,22,0
507097,653912,22000, 36 months,10.62,716.32,5,RENT,75000,not verified,OR,15.92,0,1,0,22671,37.9,31,0
507206,654092,7000, 36 months,7.51,217.77,2,RENT,37000,verified,MN,10.64,0,0,0,10143,41.3,16,0
507660,654789,20400, 36 months,10.25,660.65,2,RENT,80004,VERIFIED - income,OH,20.38,0,0,0,16187,23.3,25,0
507634,654745,4800, 36 months,7.14,148.51,4,RENT,62000,not verified,MA,0.92,0,0,0,2346,5.7,21,0
507603,654704,12000, 36 months,12.73,402.8,4,MORTGAGE,60000,not verified,VA,11.16,0,1,0,15978,63.9,16,0
507560,654648,15000, 36 months,13.48,508.87,1,RENT,51000,VERIFIED - income,NY,16.19,1,0,0,14412,70,32,0
507543,654616,8400, 36 months,7.51,261.32,5,MORTGAGE,38000,not verified,NY,2.18,0,0,0,8403,14.3,33,0
507138,653980,15000, 36 months,12.73,503.5,2,RENT,76000,not verified,CT,15.19,0,0,0,12666,47.3,28,0
507498,654548,10000, 36 months,12.73,335.67,5,MORTGAGE,160000,not verified,PA,5.63,0,1,0,8138,56.6,28,0
507462,654498,12000, 36 months,16.82,426.74,7,RENT,55555,not verified,NY,12.29,0,0,0,21652,98.4,4,0
507410,654418,18000, 36 months,10.99,589.24,2,RENT,55344,not verified,CA,18.15,0,2,0,4245,57.4,16,0
507411,652317,4000, 36 months,14.96,138.59,1,RENT,36000,not verified,MA,4.1,0,0,0,2201,88,4,0
507374,654367,15000, 36 months,13.48,508.87,6,RENT,28896,not verified,NY,6.73,0,2,1,3566,44,19,0
507384,654383,4400, 36 months,7.88,137.64,2,MORTGAGE,75996,VERIFIED - income,NY,15.95,0,0,0,3341,27.4,39,0
507364,654349,20000, 36 months,16.45,707.55,10,MORTGAGE,75000,VERIFIED - income,MI,10.82,0,3,0,6577,74.7,28,0
507357,654338,4000, 36 months,7.88,125.13,2,RENT,41160,VERIFIED - income,MA,15.8,0,1,0,3007,24.1,11,0
506856,653574,10750, 36 months,13.11,362.76,10,MORTGAGE,53000,not verified,MI,14.02,0,0,0,11525,58.8,28,0
507323,654287,7000, 36 months,13.11,236.22,10,MORTGAGE,50285,not verified,VA,10.43,0,1,1,6135,75.7,12,0
507020,653849,10000, 36 months,13.48,339.25,3,RENT,64600,not verified,NY,6.09,0,0,0,8953,79.9,20,0
505259,650971,6000, 36 months,6.76,184.62,4,MORTGAGE,120000,VERIFIED - income,MA,8.22,0,0,0,1640,6.7,30,0
506767,653451,13000, 36 months,13.48,441.02,6,MORTGAGE,39996,not verified,CA,10.59,0,0,0,5040,65.5,10,0
507228,654126,6000, 36 months,11.36,197.47,2,RENT,46680,not verified,CA,6.56,0,0,0,4370,40.1,10,1
507217,654107,12000, 36 months,14.96,415.76,4,RENT,235000,not verified,NY,9.84,0,0,0,47461,97.5,12,1
507214,654101,7750, 36 months,16.07,272.76,1,MORTGAGE,60000,not verified,CA,21.14,0,0,0,15604,38.3,36,1
506788,653476,10000, 36 months,10.99,327.36,9,MORTGAGE,68004,not verified,AZ,12.63,0,0,0,9959,37.8,39,0
507190,654071,5000, 36 months,9.88,161.06,3,RENT,30000,verified,FL,8.4,0,0,1,491,7.9,9,0
507144,653993,6000, 36 months,10.25,194.31,8,MORTGAGE,48500,VERIFIED - income,CA,17.81,0,0,0,1967,61.5,7,0
503751,648402,12250, 36 months,11.36,403.17,2,MORTGAGE,31000,not verified,GA,19.86,0,0,0,10161,59.4,43,1
497476,637783,25000, 36 months,10.25,809.62,10,MORTGAGE,84000,not verified,SC,12.23,0,0,0,39496,5.1,30,0
507110,653928,12000, 36 months,13.48,407.09,7,MORTGAGE,120000,verified,IL,16.17,1,1,0,49789,96.6,29,0
507012,653840,10000, 36 months,10.62,325.6,4,RENT,48000,not verified,TX,15.63,0,2,0,4129,56.6,7,0
507026,653857,25000, 36 months,12.73,839.16,3,RENT,60000,not verified,NY,20.64,0,0,0,24736,71.9,29,0
499906,641844,8000, 36 months,11.36,263.29,1,RENT,58000,not verified,LA,13.1,0,0,0,2856,53.9,10,0
507005,653833,14000, 36 months,9.88,450.95,0,RENT,42000,verified,MA,15,0,1,0,13502,18.9,20,0
507006,653834,9250, 36 months,11.36,304.43,10,MORTGAGE,84000,verified,SC,16.07,0,1,0,65451,64.2,32,0
506982,653796,3250, 36 months,7.88,101.67,2,RENT,10000,not verified,FL,17.52,0,3,0,438,9.7,5,0
506962,653763,7000, 36 months,9.88,225.48,,MORTGAGE,110000,not verified,NY,12.99,0,2,0,7452,27.6,62,0
506942,653703,5000, 36 months,13.85,170.52,4,RENT,22800,verified,FL,2.32,0,0,0,795,19.9,16,0
62102,191024,3200, 36 months,9.88,103.08,5,RENT,54000,not verified,MA,6.51,0,0,0,3198,51.1,11,0
377346,401437,7500, 36 months,13.11,253.09,3,RENT,31875,not verified,CA,15.47,0,0,0,9432,54.8,19,0
504523,649672,5400, 36 months,7.88,168.92,5,MORTGAGE,78000,not verified,MO,11.86,0,0,0,23947,45.2,19,0
506898,653637,11000, 36 months,15.33,383.12,10,RENT,47000,VERIFIED - income,CA,24.95,1,0,1,6067,96.3,11,0
506896,653630,5000, 36 months,13.48,169.63,6,MORTGAGE,48000,VERIFIED - income,MI,14.93,0,3,1,16394,70.7,33,0
505850,652060,8400, 36 months,13.11,283.46,9,MORTGAGE,49641,not verified,PA,10.95,0,1,0,8973,42.3,18,0
506849,653564,3600, 36 months,12.73,120.84,3,RENT,35004,not verified,MI,6.65,0,1,0,0,0,5,0
506845,653557,10000, 36 months,17.93,361.18,3,RENT,45000,not verified,NY,7.71,0,0,0,5446,99,18,0
506854,653571,14400, 36 months,11.36,473.92,9,OWN,53000,not verified,SC,20.99,0,0,0,15576,75.6,28,0
506623,653221,5000, 36 months,7.51,155.55,5,MORTGAGE,80748,not verified,PA,15.14,0,0,0,16108,44,21,0
506495,652993,25000, 36 months,20.53,935.83,7,MORTGAGE,165000,VERIFIED - income,PA,17.59,0,1,0,32572,84.1,37,0
506771,653454,11000, 36 months,16.07,387.14,0,RENT,45000,not verified,CA,6.24,0,0,0,6726,88.48,4,0
486441,619930,20000, 36 months,15.33,696.57,3,RENT,65004,VERIFIED - income,NJ,23.46,0,3,0,13147,99.6,37,0
506769,609266,8700, 36 months,7.88,272.14,4,RENT,68000,VERIFIED - income,NY,6.35,0,1,0,8702,46.5,21,0
506758,653438,21000, 36 months,16.45,742.93,9,MORTGAGE,65600,verified,TX,9.46,0,1,0,7842,95.6,19,1
506738,653408,5000, 36 months,7.51,155.55,2,MORTGAGE,55000,not verified,NV,7.37,0,0,0,102,0.5,28,0
501886,645209,15000, 36 months,10.62,488.4,9,MORTGAGE,306000,VERIFIED - income,NJ,0.46,1,4,0,4068,8.5,27,0
506631,653228,5500, 36 months,7.14,170.17,2,MORTGAGE,16094,not verified,CT,16.25,0,1,0,9332,23.8,32,0
506708,653349,4000, 36 months,15.7,140.05,2,OWN,15600,not verified,CA,13.77,0,0,0,5416,91.8,7,0
505781,651901,15000, 36 months,7.88,469.21,3,MORTGAGE,136625,not verified,VA,2.66,0,1,0,3123,8.7,17,0
482505,613785,12000, 36 months,16.07,422.33,0,RENT,45760,VERIFIED - income,MA,12.59,0,3,0,7486,81.5,14,0
505629,651615,25000, 36 months,16.07,879.85,3,MORTGAGE,95004,VERIFIED - income,NY,15.78,0,2,0,28636,67.5,32,0
506684,653310,1450, 36 months,9.88,46.71,10,MORTGAGE,35000,not verified,GA,7.54,0,1,0,6614,83.7,24,1
506673,653292,20000, 36 months,13.11,674.9,7,MORTGAGE,125000,not verified,CA,11.65,0,0,0,86790,48.6,32,0
506658,653271,6600, 36 months,10.99,216.06,4,RENT,60000,not verified,FL,16.08,0,0,0,3771,53.1,13,0
505851,652061,12000, 36 months,13.11,404.94,5,RENT,50000,not verified,MA,6.67,0,0,0,11909,48,16,0
506644,653254,5000, 36 months,11.36,164.56,9,MORTGAGE,50000,not verified,CA,12.48,0,0,1,9170,41.5,13,0
506635,653237,25000, 36 months,10.62,814,10,MORTGAGE,133119,verified,FL,19.36,0,1,0,10461,64.6,55,0
506575,653140,12000, 36 months,10.62,390.72,1,RENT,37392,verified,OH,23.04,0,0,0,8141,79.7,14,0
506597,653168,5325, 36 months,14.59,183.53,5,MORTGAGE,39300,not verified,AL,12.73,0,3,0,8072,73.1,23,0
506584,653151,25000, 36 months,10.62,814,8,MORTGAGE,156600,VERIFIED - income,NJ,14.45,0,1,0,87631,42.3,33,0
506545,653088,3000, 36 months,14.59,103.4,5,RENT,48876,not verified,NJ,19.59,0,2,0,6941,62,11,0
499788,641647,12300, 36 months,7.88,384.75,5,MORTGAGE,56864,not verified,OH,22.14,0,2,0,10666,15,47,0
506061,652404,10500, 36 months,7.51,326.65,3,RENT,29000,not verified,NY,7.24,0,0,0,4124,15,24,0
503668,648302,9000, 36 months,14.22,308.56,3,MORTGAGE,72000,not verified,KY,17.3,0,2,0,10689,86.9,23,0
506492,652988,4750, 36 months,14.59,163.71,3,RENT,14400,not verified,FL,11.92,0,1,0,937,66.9,8,1
506504,653004,10000, 36 months,19.04,366.78,10,RENT,96000,VERIFIED - income,FL,20.77,1,1,0,22619,67,23,0
506486,652934,15000, 36 months,7.88,469.21,10,MORTGAGE,95000,not verified,MI,9.44,0,1,0,22930,41.4,40,0
506467,652946,4000, 36 months,13.48,135.7,2,RENT,82000,not verified,VA,13,0,0,0,14560,68.7,13,0
506442,652916,19000, 36 months,10.62,618.64,2,MORTGAGE,80004,VERIFIED - income,NY,9.03,0,1,0,19096,39.4,17,0
506274,652704,8000, 36 months,9.88,257.69,10,MORTGAGE,57000,not verified,TX,7.47,0,0,0,11924,56.2,27,0
504830,650180,10000, 36 months,10.62,325.6,10,RENT,60132,not verified,VA,22.07,0,2,0,28,0.3,16,0
506420,652876,25000, 36 months,10.62,814,3,MORTGAGE,69996,not verified,FL,18.62,0,0,0,15859,17.6,20,0
504545,649708,9000, 36 months,10.99,294.62,10,RENT,48960,VERIFIED - income,CA,23.41,0,1,0,20116,63.3,9,0
504172,649065,17000, 36 months,13.85,579.77,3,RENT,80000,VERIFIED - income,NV,15.12,0,0,0,19655,34.9,13,0
502684,646569,8000, 36 months,10.99,261.89,10,MORTGAGE,89000,VERIFIED - income,TX,19.02,0,0,0,26339,40.7,23,0
506144,652511,5000, 36 months,7.51,155.55,5,OWN,119000,verified,GA,5.1,0,0,0,12,0.2,36,0
506055,652396,10000, 36 months,11.36,329.12,5,RENT,200000,VERIFIED - income,CA,8.94,0,1,0,22879,71.5,18,0
505493,651350,1925, 36 months,10.99,63.02,5,MORTGAGE,27350,not verified,FL,4.78,0,1,0,4011,85.3,13,0
506109,652465,5000, 36 months,14.22,171.43,1,RENT,16800,not verified,CA,4.43,0,1,0,458,21.8,3,1
505369,651154,8000, 36 months,11.36,263.29,10,RENT,46000,not verified,DE,4.54,0,1,0,5326,75,8,0
506086,652432,25000, 36 months,10.99,818.38,6,MORTGAGE,75000,VERIFIED - income,CT,14.48,0,4,0,10467,27.2,37,0
506076,652420,5200, 36 months,13.48,176.41,10,RENT,39000,not verified,NY,14.74,0,2,0,4808,43.3,11,0
506052,652392,1500, 36 months,10.62,48.84,3,MORTGAGE,38000,not verified,DE,15.16,0,2,0,2116,49.2,10,0
506058,652400,4200, 36 months,7.14,129.95,10,MORTGAGE,45000,not verified,IL,1.45,0,1,0,1041,2.3,27,0
503740,648391,25000, 36 months,14.96,866.16,7,MORTGAGE,101000,VERIFIED - income,PA,14.71,1,1,0,10477,67.2,22,0
506030,652358,16000, 36 months,14.22,548.55,2,RENT,91000,verified,TX,14.57,1,0,1,4766,62.7,28,0
477794,606200,23500, 36 months,11.36,773.42,5,RENT,78200,not verified,MD,16.1,0,0,0,11837,52.4,27,0
505024,650547,5000, 36 months,13.48,169.63,10,RENT,52000,not verified,OH,22.75,0,0,1,17215,71.4,22,0
505978,652289,15000, 36 months,11.36,493.67,0,RENT,65000,verified,CA,14.66,0,0,0,12305,62.8,19,0
505981,652294,14000, 36 months,14.22,479.98,3,RENT,85332,verified,CA,19.36,0,0,0,21748,97.1,40,0
505975,652286,20000, 36 months,9.88,644.21,1,MORTGAGE,70000,VERIFIED - income,PA,14.45,0,3,0,7952,21.2,24,0
504356,649392,10000, 36 months,12.73,335.67,5,MORTGAGE,48000,not verified,GA,14.55,0,0,0,7170,80.6,15,0
505888,652129,16000, 36 months,13.48,542.79,2,MORTGAGE,124800,not verified,OR,11.1,0,2,1,2407,3.3,44,1
505945,652239,10000, 36 months,15.33,348.29,4,RENT,37800,not verified,NY,5.4,0,0,0,4817,57.3,9,0
505931,652218,24000, 36 months,10.62,781.44,2,MORTGAGE,43300,VERIFIED - income,MA,20.62,0,0,0,75250,48,21,0
490267,625942,21000, 36 months,11.36,691.14,10,MORTGAGE,80000,VERIFIED - income,PA,8.5,0,3,0,23302,37.7,40,0
505903,652165,1500, 36 months,13.48,50.89,3,OWN,48000,not verified,SC,0.63,0,1,0,238,47.6,4,1
505359,651130,5000, 36 months,9.88,161.06,4,MORTGAGE,45432,not verified,VA,16.9,0,2,0,9020,51.8,20,0
505854,652064,1500, 36 months,12.73,50.35,1,RENT,9600,verified,PA,8.25,2,3,0,1766,76.8,11,0
505869,652089,12000, 36 months,11.36,394.94,8,RENT,54000,not verified,SC,8.42,0,0,0,10119,77.8,27,0
505852,652063,11000, 36 months,7.51,342.21,2,RENT,47900,VERIFIED - income,IL,12.88,0,2,0,10922,24.7,23,0
505867,652083,4000, 36 months,7.88,125.13,5,RENT,50000,not verified,CA,11.69,0,1,0,23,0.1,11,0
503416,647895,4000, 36 months,17.93,144.47,2,RENT,32000,not verified,IL,3.49,0,3,0,3262,81.5,4,0
505813,651984,11000, 36 months,12.73,369.23,3,RENT,48000,not verified,VA,17.55,1,1,0,16601,71.5,19,0
505799,651951,8000, 36 months,10.62,260.48,10,MORTGAGE,143485,VERIFIED - income,FL,19.05,0,0,0,49845,83.3,21,0
505795,651934,8000, 36 months,7.88,250.25,8,RENT,60000,not verified,TX,7.48,0,4,0,1599,11.3,11,0
505793,651928,3500, 36 months,10.25,113.35,1,MORTGAGE,54000,not verified,WI,21.69,0,1,0,41811,78.6,25,1
505763,651858,10000, 36 months,13.85,341.04,0,MORTGAGE,60000,not verified,MA,21.52,0,1,0,19975,97.9,37,0
505715,651764,16750, 36 months,9.88,539.53,5,MORTGAGE,40056,not verified,IL,10.25,0,1,0,18696,43.5,25,0
505662,651669,3000, 36 months,6.39,91.81,10,MORTGAGE,70000,not verified,CA,8.37,0,0,0,55793,51,29,0
505431,651262,12000, 36 months,7.88,375.37,1,MORTGAGE,50000,not verified,GA,19.75,0,0,0,3379,25.2,20,0
504814,650154,4000, 36 months,14.22,137.14,1,RENT,23000,verified,TX,24.73,0,1,0,1562,67.9,4,0
505666,651678,13200, 36 months,7.88,412.9,,RENT,44248,VERIFIED - income,PA,6.16,0,0,0,5886,22.5,14,0
505651,651652,9975, 36 months,13.11,336.61,2,RENT,46000,not verified,SC,6.87,1,0,0,0,0,18,0
505639,651627,7000, 36 months,18.3,254.13,5,RENT,40320,verified,NY,6.82,0,2,0,6710,95.9,7,0
505609,651582,12000, 36 months,14.96,415.76,9,MORTGAGE,102031,not verified,IL,13.23,0,1,0,16597,94.6,20,0
505615,651593,10000, 36 months,13.11,337.45,5,RENT,40000,VERIFIED - income,CA,17.07,0,1,0,6845,29.9,17,1
505588,651547,25000, 36 months,12.73,839.16,3,MORTGAGE,90000,VERIFIED - income,OR,15.55,0,0,0,52344,86,23,0
505580,651529,10000, 36 months,14.59,344.65,10,MORTGAGE,120000,not verified,PA,9.7,0,1,0,4786,48.3,21,0
505579,651528,15000, 36 months,12.73,503.5,,RENT,49439,not verified,NY,18.96,0,0,1,20526,53,24,1
505578,651527,15000, 36 months,9.88,483.16,10,MORTGAGE,61000,not verified,CA,8.48,0,0,0,29109,14.4,25,0
505273,650989,8200, 36 months,13.11,276.71,9,RENT,55000,not verified,PA,15.88,1,0,0,2019,31.5,11,0
505365,651148,8000, 36 months,16.07,281.56,4,MORTGAGE,53000,not verified,MO,19.15,0,1,0,4698,52,41,0
505546,651434,15000, 36 months,13.85,511.56,5,RENT,90000,not verified,NJ,15.68,1,0,0,20759,78.6,17,0
505520,651389,12000, 36 months,10.62,390.72,5,RENT,78000,verified,CA,10.88,0,1,0,10730,66.2,24,0
505512,651373,10000, 36 months,9.88,322.11,8,MORTGAGE,40000,not verified,OH,15.21,1,0,0,20801,26.3,15,0
505466,651312,5000, 36 months,16.07,175.97,2,RENT,28000,not verified,AZ,7.8,0,0,0,3036,74,8,0
503151,647432,2100, 36 months,6.39,64.27,0,RENT,40000,not verified,CA,1.53,0,0,0,1987,8.1,16,0
505472,651321,16000, 36 months,13.11,539.92,10,MORTGAGE,43200,not verified,CA,22.97,0,0,0,20195,46.4,25,1
505108,650732,7500, 36 months,14.59,258.49,1,RENT,25400,not verified,PA,11.81,0,0,0,7380,97.1,7,0
505437,651273,14500, 36 months,7.51,451.09,10,MORTGAGE,97600,not verified,OR,19.56,0,1,0,53404,54.1,22,0
505411,651235,10000, 36 months,11.36,329.12,4,OWN,55000,verified,NY,1.53,0,2,0,11890,51.9,14,0
505372,651167,15500, 36 months,16.45,548.36,2,MORTGAGE,415000,not verified,NM,0.68,0,2,0,11886,56.3,31,0
505254,650957,22750, 36 months,11.36,748.73,5,RENT,58600,not verified,AL,24.66,0,1,0,1449,29.6,37,0
505133,650767,12000, 36 months,10.25,388.62,1,RENT,48645,not verified,AL,13.64,0,0,0,13039,31,17,0
505341,651102,7000, 36 months,7.51,217.77,4,RENT,80000,verified,CA,14.88,0,0,1,8433,41.3,17,0
505258,650970,8000, 36 months,16.45,283.02,10,MORTGAGE,72000,not verified,TX,18.93,0,0,0,6471,98.3,16,0
505327,651075,10000, 36 months,17.93,361.18,3,RENT,72000,not verified,CT,4.97,0,0,0,2664,98.7,18,0
504590,649777,14000, 36 months,14.59,482.51,6,RENT,60000,not verified,NJ,19.26,0,0,0,19147,87,14,0
505255,650958,2500, 36 months,6.39,76.51,5,MORTGAGE,92500,not verified,GA,5.29,0,0,0,3947,10.1,30,0
505253,650954,25000, 36 months,11.36,822.78,10,MORTGAGE,82000,VERIFIED - income,MD,17.15,0,0,0,29058,67.4,27,1
504968,650461,8000, 36 months,14.22,274.28,2,MORTGAGE,134000,VERIFIED - income,NJ,17.54,0,1,0,65951,68.9,47,0
505245,650941,5000, 36 months,7.51,155.55,4,MORTGAGE,40000,not verified,FL,17.52,0,5,0,5450,11.8,44,0
504476,649591,4750, 36 months,10.62,154.66,10,RENT,24000,not verified,CA,24.9,1,1,0,4946,19.6,22,0
505197,650852,3000, 36 months,15.33,104.49,0,RENT,25000,not verified,CT,0.72,0,2,0,540,77.1,16,0
503928,648666,5600, 36 months,10.25,181.36,6,OWN,40000,verified,OK,12.9,0,2,0,2047,35.3,26,0
504934,650402,16800, 36 months,13.11,566.92,4,RENT,103000,not verified,SC,24.52,0,0,0,26063,78,38,0
505179,650825,4000, 36 months,11.36,131.65,0,RENT,21000,verified,SC,22.92,0,1,0,2744,33.1,11,0
504308,649320,7500, 36 months,11.36,246.84,4,MORTGAGE,31600,not verified,OH,5.16,0,2,1,562,9.4,6,0
505111,650735,25000, 36 months,16.45,884.44,10,MORTGAGE,73163.68,VERIFIED - income,OH,17.94,2,0,1,0,0,29,0
504870,650269,25000, 36 months,10.62,814,7,MORTGAGE,59000,not verified,WA,0.53,0,1,0,653,1.2,15,0
505096,650712,7000, 36 months,14.59,241.26,2,OWN,35000,verified,NJ,8.71,0,0,0,387,14.9,9,0
499523,641179,6400, 36 months,9.88,206.15,8,MORTGAGE,90000,not verified,VA,13.68,0,0,0,22148,35,16,0
501834,644440,20000, 36 months,13.11,674.9,2,MORTGAGE,125000,VERIFIED - income,CA,16.09,0,0,0,95305,84.8,18,0
505076,650673,18000, 36 months,10.62,586.08,10,MORTGAGE,80000,not verified,OH,4.33,0,4,0,27361,30.2,31,0
505075,650672,3200, 36 months,7.14,99.01,1,RENT,20000,not verified,KY,11.1,0,1,0,684,8.8,12,0
504995,650505,3600, 36 months,9.88,115.96,0,MORTGAGE,26400,not verified,TX,15.41,0,0,0,12019,93.9,13,0
500643,643125,11500, 36 months,14.22,394.27,3,RENT,32000,not verified,CA,23.1,0,2,0,17215,91.6,14,0
505052,650588,3000, 36 months,14.22,102.86,4,OWN,50000,VERIFIED - income,FL,3.41,0,0,0,1306,54.4,6,0
505045,650577,7000, 36 months,7.51,217.77,1,RENT,110000,VERIFIED - income,CT,18.83,0,1,0,1771,2.3,22,0
505004,650518,7000, 36 months,7.51,217.77,2,RENT,38400,not verified,MA,6.44,0,3,0,2149,5.9,33,0
504973,650471,6000, 36 months,7.14,185.64,8,MORTGAGE,54548,not verified,FL,7.17,0,0,0,2357,13.4,13,0
505023,650546,10000, 36 months,14.22,342.85,8,RENT,30500,not verified,NJ,12.24,0,0,0,13667,83.3,6,0
504383,649431,15000, 36 months,7.88,469.21,2,RENT,60000,VERIFIED - income,OK,22.54,0,0,0,3309,9.9,15,0
504992,650499,5000, 36 months,16.45,176.89,10,OWN,73000,not verified,VA,0.2,0,0,0,401,57.3,10,0
504534,649689,6500, 36 months,7.51,202.22,5,MORTGAGE,44000,not verified,PA,18.55,0,2,0,279,1.7,51,0
504989,650491,7500, 36 months,7.51,233.32,8,OWN,74400,not verified,NY,15.79,0,1,0,21033,56.1,20,0
501234,644147,12000, 36 months,16.07,422.33,2,MORTGAGE,174000,VERIFIED - income,TX,17.47,0,0,0,16662,89.6,19,0
504547,649712,20000, 36 months,13.48,678.49,3,MORTGAGE,85000,VERIFIED - income,MN,12.07,3,0,0,5161,23,28,0
494849,633662,13000, 36 months,7.88,406.65,3,MORTGAGE,60000,not verified,NY,20.82,0,0,0,206,0.7,45,0
504603,649799,5000, 36 months,13.11,168.73,0,RENT,40000,not verified,NJ,3.18,0,0,0,5986,92.1,15,0
504878,650279,11000, 36 months,7.51,342.21,5,MORTGAGE,100000,not verified,MD,8.03,0,1,0,13032,15.5,36,0
501084,643877,10000, 36 months,9.88,322.11,2,MORTGAGE,52000,not verified,VT,11.65,0,4,0,25268,0,23,0
